Gene	DPKM	RPKM		Gene	DPKM	RPKM
yfdE	10.65745	3.96332		yjiM	45.6719105327464	32.8299580984732
yfdY	100.52216	193.61516		yjiN	13.6908771620411	9.7713607498883
yfeA	27.88457	34.84246		yjiP	56.2115821941494	83.8067684750404
yfeC	141.60513	142.27402		yjiX	1117.61851656603	1259.16466343168
yfeD	31.07746	16.57855		yjiY	5161.11698606031	4923.94119138043
yfeH	36.677	29.568		yjjA	70.8606611902005	30.4065708823072
yfeK	32.56918	50.87		yjjG	155.203660571457	145.99560971879
yfeS	33.23386	33.41215		yjjK	431.090263445779	454.468384200877
yfeX	94.99344	109.00714		yjjL	25.7533240008438	39.7210264293198
yfeY	148.42725	160.42617		yjjM	19.1672280268575	10.8264279228824
yfeZ	27.14098	40.58184		yjjN	17.1437083524679	13.9246681171856
yffB	171.05661	195.05044		yjjU	114.307351500952	128.523099440718
yfgC	141.82276	152.14767		yjjX	68.3743222010706	64.0682669682699
yfgD	474.96719	550.16933		yjjY	621.915377467185	699.026005756384
yfgG	254.44671	312.91261		yjtD	102.113616562298	132.849223920498
yfgI	45.23497	44.60754		ykgE	73.0750568523942	78.9252190631316
yfgJ	113.08743	102.09268		ykgF	24.5630443201325	27.18375987037
yfgM	236.00854	269.35519		ylaB	33.9226569527555	41.5152676153081
yfhB	57.61058	42.55321		ylaC	260.649884314272	248.392297282178
yfhG	119.73963	100.24522		ylbE_1	67.1954545769142	92.5330154533266
yfhM	27.07535	23.12362		ylbE_2	35.006015258632	52.6891938235018
yfiB	75.85989	94.49049		yliI	31.4301319795244	35.7812675787519
yfiC	66.19752	65.23688		yliL	64.9556060910171	57.3096635719676
yfiD	31.80584	17.45654		ymbA	31.9453800447625	19.7225624951733
yfiE	13.84744	5.32719		ymdA	168.634746582448	259.542547303759
yfiF	223.56012	207.04548		ymdB	164.213610904257	199.386242753171
yfiH	116.79521	125.38114		ymdC	49.3333717146965	57.9180960966189
yfiN	39.81562	57.87389		ymiA	407.860782431968	513.435585985802
yfiP	122.30915	117.31895		ymjA	213.878215177739	190.575528957318
yfiQ	45.89794	45.0612		ynaI	33.9883985359973	42.6002714459234
yfiR	23.53264	2.05205		ynaJ	611.791173647952	586.507143295666
yfjD	40.81351	37.21184		ynbC	19.9522339528721	13.9780851029621
yfjF	251.82355	182.88416		yncA	101.375801413726	93.4377925418545
yfjG	153.6282	137.64124		yncD	233.506601068992	234.575598069888
ygaD	49.04997	58.11903		yncE	214.683782843192	221.373850812439
ygaH	290.79624	331.32472		yncJ	75.9221369895005	60.3366539555986
ygaM	107.13546	121.54036		yneG	48.7167045682628	65.0599778763652
ygaP	23.2637	25.4171		yneH	56.7573257105975	57.5319492409812
ygaW	27.14098	35.84845		yneJ	19.8843692115358	27.1210212224661
ygaY	13.84744	16.97599		ynfA	53.6330692494637	65.7547076747141
ygaZ	115.84566	124.36179		ynfB	153.842224952409	123.271537028902
ygbE	75.39162	124.81217		ynfD	171.941310240928	95.9901312929978
ygbI	15.30507	24.84715		ynfE	7.22621081358657	11.7545393573461
ygbJ	26.87226	30.94483		ynfF	14.4703082876028	14.160920359066
ygbK	20.93135	13.07175		ynfM	41.9569704415661	44.5504437101473
ygbL	19.11337	3.43141		ynhG	34.9015196906958	43.0570658575954
ygbM	15.71872	7.74027		yniA	101.846769132257	105.466508946778
ygcE	8.25791	12.62274		yniB	130.636973143945	149.008144219447
ygcN	9.60176	3.47222		yniC	26.2152670322491	15.9553103135745
ygcP	21.20389	32.68343		ynjB	15.0282893269705	15.8585238331534
ygcQ	28.37036	18.04489		ynjC	23.5251692080142	23.8719924100896
ygcS	9.12813	13.06333		ynjD	53.6330692494637	43.6799129553458
ygdG	14.43669	9.33052		ynjF	28.2415678656596	18.1778412883358
ygdH	465.27399	413.81957		ynjI	117.930927485132	129.277775286055
ygdI	107.13546	141.23228		yoaA	36.70960469822	47.1160351401528
ygdQ	17.10566	15.74969		yoaB	355.843755107311	248.739644567942
ygdR	55.76914	46.91432		yoaC	48.7167045682628	79.8851203760615
ygeA	70.49606	72.23027		yoaD	10.9681135988584	9.00470274793601
ygeQ	30.72564	21.39481		yoaE	45.0559117394338	58.2475761372025
ygeR	32.31069	32.02826		yoaF	68.776524096371	61.2831112725492
ygeV	20.59602	30.00332		yoaH	97.4334091365256	145.691688162483
ygeW	10.25478	20.93519		yobA	420.912327469791	459.728735472598
ygeY	10.0771	13.6719		yobD	38.2091800535395	3.76431887423521
ygfA	88.98683	82.10397		yobF	2923.00227409577	3039.95413019852
ygfB	337.50445	346.67269		yobH	73.0750568523942	113.108371373582
ygfF	131.32733	70.22614		yodB	66.056548567136	41.2161015721347
ygfI	27.23175	22.69847		yoeF	98.25217728053	105.293376510751
ygfM	15.65826	25.54102		yohD	30.2901790061738	14.5228592422567
ygfX	149.67454	197.92399		yohF	23.015765937762	16.6282117200469
ygfY	91.48646	91.74263		yohK	25.1982954663428	21.6805296541081
ygfZ	323.69979	299.89192		yojI	64.0073490677906	66.282236644654
yggC	85.52831	104.72006		ypdA	10.3286299438013	3.45971497946494
yggD	23.94793	25.30479		ypdC	102.202876716635	102.926481106711
yggE	296.6828	298.61263		ypeA	247.01427668415	293.107893863689
yggG	241.37237	283.68962		ypfH	75.2704448265005	69.2666984609272
yggL	224.09986	157.1942		ypfJ	40.5972538068857	41.3290843067074
yggN	135.70491	118.98728		ypfN	87.2537992267394	82.7138842783444
yggR	74.69995	65.55346		yphB	20.089362708562	13.8542457536286
yggS	121.26822	83.04163		yphD	35.1111384275768	48.389019138292
yggT	193.86416	128.27879		yphE	11.5992153733959	8.98955197823313
yggU	251.82355	437.99625		yphG	21.3747881103895	13.6878066560399
yggW	64.45088	51.24225		yphH	14.6884536386722	23.5714459758015
yggX	486.76762	527.51247		ypjD	60.6851683203274	71.3006280884551
yghB	74.02086	61.08159		yqaA	204.405753433271	187.773702053808
yghE	14.18518	20.00945		yqaB	92.7937229871673	104.624164266442
yghF	28.17403	15.60775		yqcA	194.866818273051	170.563797737513
yghG	29.7164	49.61521		yqeC	22.7470994093056	19.5715287149925
yghJ	8.02988	8.45052		yqeF	133.53817495869	131.105302842145
yghO	10.41214	9.1862		yqeG	42.7756430355478	40.0193002658937
yghQ	11.43581	14.04882		yqfA	26.5727479463252	35.6036123341301
yghU	84.52209	88.58844		yqfB	112.423164388299	79.7456475357213
yghW	212.03893	142.1539		yqgA	49.542411425352	11.7682816330963
yghZ	23.46483	12.5777		yqgB	265.727479463252	267.027092505976
ygiA	233.97399	290.91613		yqgC	974.334091365257	1061.93526730439
ygiB	720.93235	648.33927		yqgD	208.785876721126	174.610619780596
ygiC	462.86947	453.26559		yqgE	310.957688733592	326.094133966993
ygiF	56.28314	63.32141		yqgF	252.345520065822	198.886027427219
ygiH	19.76285	27.21833		yqhA	318.872975355902	322.061434447295
ygiL	22.1258	33.36675		yqhC	18.3260330664312	16.1688706002416
ygiM	649.02349	587.18423		yqhD	210.938308439901	210.287658760433
ygiN	271.40982	263.02124		yqhH	67.9767970719946	50.5994490536733
ygiQ	137.53876	112.15928		yqiA	301.34044062843	287.508585687206
ygiS	60.76339	68.31647		yqiB	290.227176151353	375.791152295991
ygiV	25.28663	34.76109		yqiC	301.34044062843	374.196580545624
ygiW	248.61969	343.44693		yqjA	158.71505560701	127.060240154955
ygjG	8.85032	5.17525		yqjC	47.5284922617198	31.5284658881066
ygjI	17.03409	11.75192		yqjD	343.882620481855	215.193562310446
ygjK	5.19279	5.60687		yqjE	173.214949576046	227.058137725165
ygjP	24.23302	25.35743		yqjG	35.5380215695534	25.9863861007994
ygjR	97.22143	143.56004		yqjH	68.776524096371	58.7233744380693
ygjV	44.2516	34.8989		yqjI	140.528955485374	124.048785055566
yhaH	233.59042	213.36191		yqjK	175.380136445746	227.176644060095
yhaJ	40.84763	21.93022		yraH	29.9795105035464	41.8090349631724
yhaL	148.04172	198.76432		yraJ	6.96782425291006	10.4494620477876
yhaM	270.16767	251.52295		yraK	16.0604520554713	25.3512398030225
yhaO	57.74677	71.2131		yraM	275.511260003136	246.379382647182
yhaV	26.26547	15.76299		yraN	177.151652975501	141.755123182185
yhbE	37.92994	55.57883		yraP	274.031463196478	279.43793776406
yhbJ	328.54874	332.03324		yraQ	50.5418260650565	65.0261677116446
yhbO	23.53264	20.94295		yraR	27.5754931518469	20.7073050525146
yhbP	55.01551	12.83997		yrbA	550.212192770968	541.911345134901
yhbQ	161.23356	174.40067		yrbG	71.7301171557244	44.167238324999
yhbS	48.46604	55.74907		yrbL	55.4123653857018	82.9184894012815
yhbT	325.69179	281.07971		yrdA	632.000491696383	678.676171520222
yhbV	13.8947	5.06029		yrdB	203.930391215984	302.703762868151
yhbW	545.24295	545.21592		yrdD	129.193470678266	133.502296781716
yhbY	1038.558	1020.26385		yrfF	156.002930359044	155.237972630399
yhcB	918.30392	963.73954		yrfG	498.090073612732	515.16138623973
yhcC	13.13273	12.73165		ysaA	74.0000575720448	59.6191870309252
yhcG	10.82752	0.02777		ysgA	107.46331890058	54.7708396201223
yhcH	52.53093	63.11932		ytfA	53.6330692494637	39.5702437256762
yhcM	173.24031	199.66203		ytfB	109.784122970733	62.7916664796136
yhcN	370.10431	334.12149		ytfE	52.90501853567	51.8896878663807
yhdE	82.2454	88.69829		ytfF	17.9877063021278	8.26991900370443
yhdH	12.52661	20.46494		ytfG	20.3693538264514	30.5473820839505
yhdN	99.29628	48.04694		ytfH	46.0315318755239	61.9778800474474
yhdP	54.62471	48.61342		ytfJ	94.8000737544574	144.867268416243
yhdT	100.52216	133.41657		ytfK	338.898814387915	458.52677208945
yhdX	20.66572	24.30119		ytfL	104.392938360563	113.216931641116
yhdZ	16.09149	12.54606		ytfM	80.9135577604365	81.3535737878833
yheL	296.8545	233.62401		ytfN	60.3159199416587	67.243880334354
yheM	169.63114	167.23477		ytfP	666.649641460439	724.136078175247
yheN	63.11856	49.21169		ytfR	35.006015258632	18.5721425016658
yheO	270.28364	294.73918		ytfT	17.1437083524679	4.05354220122923
yheS	255.24435	239.26608		ytjB	81.5721564863936	97.1509421830527
yheT	95.51079	91.0628		ytjC	189.4538510988	191.209971408953
yheU	111.53828	186.65606		zapA	584.600454819154	499.381386072178
yheV	486.10715	420.14531		zapB	855.512860710957	1034.04003222132
yhfA	180.93988	151.1281		zipA	1119.44767944093	993.434643497177
yhfG	72.69906	63.58004		zitB	18.6178488795909	4.72817631846613
yhfK	209.07462	223.06542		zntA	87.7299454708144	70.3665719164677
yhfT	9.35896	15.88997		zntR	82.3380922280498	118.613157541394
yhfW	19.90781	15.82788		znuA	131.582095940002	153.62536339411
yhfX	10.49265	6.1087		znuB	111.564972293732	119.731201933403
yhfZ	13.48062	13.10348		zraP	41.1690461140249	4.23618419790695
yhgE	21.24077	26.29391		zraR	26.452509267835	41.2627261214244
yhgF	262.99402	231.12498		zraS	12.5450741377501	17.0557572340348
yhgN	61.68405	47.30224		zupT	113.294661786658	83.7867347565237
yhhA	27.69488	56.39721		zur	101.965195607992	82.2241047122191
yhhJ	21.71279	19.68532		zwf	427.756430355478	401.883885730494
yhhK	95.41752	97.153				
yhhM	101.77868	58.47126				
yhhN	194.79174	180.29971				
yhhQ	18.3385	36.82674				
yhhS	60.16474	43.61685				
yhhW	52.64415	62.15272				
yhhX	129.42954	140.20308				
yhiI	45.74323	22.31974				
yhiL	9.8575	0.02528				
yhiN	71.06741	65.32971				
yhiQ	389.27306	384.04004				
yhiR	275.27331	340.6984				
yhjA	17.47274	18.35069				
yhjC	62.82635	74.18477				
yhjD	12.04481	8.92762				
yhjE	9.23163	13.8507				
yhjJ	130.53779	139.81712				
yhjK	25.05321	21.76609				
yhjV	28.80529	36.29828				
yhjY	17.47274	16.67022				
yiaC	27.69488	22.30318				
yiaD	592.16689	432.88667				
yiaF	566.86862	524.17953				
yiaG	83.94118	99.1385				
yiaJ	71.9284	84.8217				
yiaL	26.0971	19.14238				
yibD	2171.2786	2420.83734				
yibF	80.21965	72.6776				
yibL	269.16677	319.4519				
yibN	508.89342	463.11501				
yibQ	254.44671	268.60236				
yibT	58.15925	87.70689				
yicC	381.67007	379.58464				
yicG	177.86566	258.70087				
yicH	178.5591	167.04243				
yicI	15.80005	8.90144				
yicL	13.21801	15.25514				
yicN	53.92248	41.14286				
yicR	292.10026	289.87474				
yidA	330.49905	317.40001				
yidB	30.61013	39.80254				
yidC	1001.10181	972.10564				
yidD	473.38923	544.76859				
yidE	22.04592	20.75066				
yidF	49.04997	52.58388				
yidI	54.28196	68.07725				
yidJ	32.69998	35.05592				
yidK	7.11739	4.38096				
yidL	13.21801	9.83109				
yidQ	73.35401	47.12693				
yidR	68.50488	82.37581				
yidX	37.17943	49.29818				
yidZ	25.44467	28.71357				
yieE	208.36581	258.27822				
yieF	150.78324	59.33308				
yieG	73.02506	89.14901				
yieH	18.3385	10.06503				
yieK	16.89273	10.74457				
yieP	176.24015	190.92657				
yifB	7.87456	12.98598				
yifE	108.08356	187.01933				
yifK	79.30807	76.50171				
yifL	898.04721	890.58119				
yifN	55.76914	109.70513				
yifO	44.2516	81.601				
yigA	241.50874	322.79534				
yigB	85.17045	70.07464				
yigE	47.89585	63.18008				
yigI	78.2913	103.47593				
yigL	167.72517	185.90983				
yigM	40.71147	57.77518				
yigP	241.85034	282.17346				
yigZ	139.01479	153.91999				
yihA	204.58027	238.99551				
yihD	407.11474	361.15285				
yihF	8.5349	7.66133				
yihG	13.09051	13.69791				
yihI	71.84378	92.00625				
yihM	12.44999	0.03193				
yihN	9.64727	0.07423				
yihS	19.66738	11.37446				
yihT	13.8947	28.40175				
yihU	27.23175	29.75246				
yihW	77.69365	80.78057				
yihX	101.77868	115.42854				
yihY	69.95099	66.12821				
yiiD	61.68405	63.88175				
yiiF	55.76914	35.75787				
yiiM	108.56393	99.0299				
yiiQ	101.77868	115.32412				
yiiR	55.38976	79.90788				
yiiS	81.42295	111.72187				
yiiX	20.05491	15.22475				
yijD	237.4836	350.04447				
yijE	26.96124	10.57959				
yijF	19.76285	9.73169				
yijO	28.67005	38.08867				
yijP	704.35076	702.47527				
yjaG	185.9915	158.3155				
yjaH	157.93244	144.73798				
yjbB	97.28845	68.23311				
yjbF	19.11337	16.07862				
yjbH	5.82425	4.40656				
yjbJ	116.3185	128.87543				
yjbQ	205.02181	147.45515				
yjcC	15.39186	13.38223				
yjcE	81.42295	83.81514				
yjcH	155.09133	272.07036				
yjcO	141.60513	145.17942				
yjdC	127.22336	221.93194				
yjdF	19.38642	2.33686				
yjdL	16.75369	10.69911				
yjdM	145.39812	238.84466				
yjdN	55.01551	100.32111				
yjeA	12.48818	11.85055				
yjeE	26.43602	28.00166				
yjeF	31.55928	13.17303				
yjeH	58.29805	44.40666				
yjeI	276.00999	313.41587				
yjeJ	28.07688	28.9836				
yjeK	118.69234	68.58379				
yjeM	8.12604	1.87568				
yjeP	51.44049	49.89771				
yjeS	42.85418	36.46211				
yjeT	61.68405	111.21563				
yjfN	88.5032	89.20499				
yjfP	32.56918	12.94721				
yjgA	243.38381	281.4043				
yjgB	11.97396	23.37008				
yjgF	1199.25271	1055.38037				
yjgH	61.68405	51.57368				
yjgI	17.10566	21.49679				
yjgJ	61.68405	36.12267				
yjgM	48.46604	27.1598				
yjgR	32.50417	26.21787				
yjhC	10.9146	25.08151				
yjhV	29.50107	40.63026				
yjhW	50.26108	51.43305				
yjiA	944.40409	764.01488				
yjiJ	10.35915	6.29666				
yjiP	39.14565	35.84176				
yjiQ	43.54168	40.76014				
yjiV	4.48859	0.12663				
yjiX	1377.00573	1145.93231				
yjiY	3889.45042	3649.16767				
yjjA	222.06258	275.14399				
yjjG	234.18104	231.09454				
yjjK	461.29907	455.26683				
yjjP	31.68208	28.31745				
yjjU	56.8596	19.83263				
yjjV	46.97478	55.66014				
yjjX	166.65516	128.83705				
yjjY	1385.92251	1059.90269				
yjtD	35.55587	14.49927				
ykgF	17.10566	17.59227				
ykgG	17.54805	8.32603				
ykgJ	37.01043	22.21149				
ylaB	39.3728	24.67943				
ylaC	285.23962	339.84093				
ylbH	17.17784	0.7049				
yliF	9.18995	15.41447				
yliI	10.94394	15.52161				
ymbA	66.74012	28.64225				
ymcE	105.74409	92.61566				
ymdB	68.61484	80.36279				
ymdC	17.17784	9.64829				
ymiA	662.74492	684.75481				
ymjA	49.64814	42.78385				
ymjC	66.74012	32.3509				
ynaJ	189.35569	100.04219				
ynbC	6.94735	6.34318				
yncA	47.06529	56.61235				
yncB	11.76632	22.3311				
yncD	180.03647	191.95006				
yncE	138.005	142.25529				
yncG	19.76285	39.88981				
yncJ	211.48818	149.43258				
yneE	13.34802	15.57636				
yneH	13.17523	15.07061				
yneJ	27.69488	35.86976				
yneM	381.67007	238.84466				
ynfB	107.13546	60.26643				
ynfC	34.35567	18.3714				
ynfD	79.82642	38.48949				
ynfF	10.0771	8.59339				
ynfG	19.76285	0.05069				
ynfH	14.28473	16.6328				
ynfK	35.0961	43.97046				
ynfM	29.21876	27.92672				
ynhF	678.52456	532.85418				
ynhG	12.15268	16.76841				
yniA	127.66664	119.80206				
yniB	90.97536	87.4969				
yniC	164.3064	145.38218				
ynjA	22.24671	6.04796				
ynjB	10.46567	10.65603				
ynjC	16.38289	14.93715				
ynjD	18.67499	41.28623				
ynjE	37.34998	50.88935				
ynjF	39.33476	20.57995				
ynjI	35.19724	34.33291				
yoaA	51.12901	54.97662				
yoaB	177.00641	160.61438				
yoaC	67.85246	75.52538				
yoaD	22.91453	7.93382				
yoaE	15.68843	14.56551				
yoaF	95.7917	118.90794				
yobA	390.83015	301.127				
yobB	55.76914	51.87274				
yobD	79.82642	67.22011				
yobF	3053.36053	2619.46031				
yodB	253.00916	268.81915				
yoeI	193.86416	0.99441				
yohD	21.09403	34.40759				
yohJ	30.61013	28.8902				
yohK	17.54805	8.23602				
yojI	59.43281	47.55744				
ypdA	50.34988	61.11664				
ypdB	16.61693	23.5675				
ypdC	14.23478	10.98892				
ypdE	11.76632	11.01466				
ypdF	11.24626	8.50879				
ypeA	86.01016	90.51575				
ypeC	37.34998	74.90912				
ypfH	87.36368	81.60344				
ypfJ	98.9515	92.12269				
ypfM	203.55737	146.17815				
ypfN	425.34376	451.78088				
yphB	13.9902	2.72694				
yphC	11.50042	23.21271				
yphG	11.16402	11.55796				
yphH	40.91605	53.49197				
ypjD	183.1312	181.44011				
yqaA	170.81737	155.74326				
yqaB	193.86416	193.3021				
yqaE	76.8141	80.57529				
yqcA	162.84589	123.2073				
yqcC	74.02086	91.02912				
yqeA	26.18101	31.42461				
yqeB	15.02268	11.65495				
yqeF	51.66431	57.61264				
yqeG	9.92963	8.32757				
yqfB	156.58259	221.67676				
yqgB	370.10431	258.6594				
yqgC	678.52456	639.67444				
yqgE	389.79071	384.16196				
yqgF	117.15532	65.72759				
yqhA	197.38896	246.73101				
yqhC	25.52443	30.89838				
yqhD	125.91177	107.53459				
yqiA	209.85296	217.6526				
yqiB	86.62016	80.93856				
yqiC	167.88237	192.78724				
yqiK	14.69728	15.51117				
yqjA	55.26444	68.88421				
yqjC	264.79007	304.58026				
yqjD	119.73963	110.45254				
yqjE	60.31329	21.50134				
yqjG	37.12292	46.74781				
yqjH	79.82642	54.00812				
yqjI	156.58259	165.90618				
yqjK	40.71147	0.62648				
yraJ	14.55714	25.71123				
yraK	11.18447	19.39098				
yraM	185.86976	171.70474				
yraN	185.05215	102.35635				
yraP	106.01946	95.3856				
yraQ	58.66207	62.37697				
yraR	38.40705	16.89323				
yrbA	670.54192	897.583				
yrbG	49.95273	30.01072				
yrbL	57.88361	78.2355				
yrbN	150.78324	0.38671				
yrdA	726.20467	790.37794				
yrdB	142.01677	167.6678				
yrdD	89.97011	119.98838				
yrfF	120.07598	110.33752				
yrfG	419.89412	454.8285				
ysaA	25.76676	17.1158				
ysaB	40.71147	62.64778				
ysgA	89.80472	90.44006				
ytfA	186.74988	152.5962				
ytfB	114.68021	115.09936				
ytfE	18.42148	11.29172				
ytfF	25.05321	18.76221				
ytfG	42.55555	32.01513				
ytfH	32.05628	25.23998				
ytfJ	22.0062	13.77122				
ytfK	236.00854	318.23256				
ytfL	145.39812	145.29251				
ytfM	49.30455	39.21809				
ytfN	84.0078	79.23784				
ytfP	642.81274	661.64849				
ytfQ	51.04887	26.67604				
ytfR	8.12604	13.755				
ytjB	113.61342	93.72885				
ytjC	131.93533	85.07723				
yzgL	86.62016	13.77363				
zapA	629.17732	527.47533				
zapB	595.77766	562.17469				
zipA	507.34663	420.82551				
zitB	25.93087	25.13892				
zntA	44.43271	36.76533				
zntR	143.35026	196.91403				
znuA	143.99557	157.39164				
znuB	15.53873	15.7815				
znuC	96.93208	116.38731				
zraR	9.21074	13.91385				
zupT	189.35569	177.09734				
zur	189.35569	167.91062				
zwf	380.63573	387.04953				
